Name;FRANCE CAC 40 - PRICE INDEX
12/06/1996;2137.29
13/06/1996;2126.2
14/06/1996;2111.78
17/06/1996;2113.04
18/06/1996;2107.94
19/06/1996;2100.7
20/06/1996;2077.08
21/06/1996;2084.18
24/06/1996;2097.63
25/06/1996;2118.43
26/06/1996;2113.28
27/06/1996;2112.85
28/06/1996;2123.7
01/07/1996;2118.75
02/07/1996;2111.8
03/07/1996;2113.98
04/07/1996;2126.81
05/07/1996;2098.79
08/07/1996;2079.06
09/07/1996;2076.57
10/07/1996;2081.85
11/07/1996;2073.66
12/07/1996;2050.55
15/07/1996;2029.51
16/07/1996;1989.51
17/07/1996;1995.11
18/07/1996;2007.26
19/07/1996;1992.83
22/07/1996;1960.33
23/07/1996;1982.23
24/07/1996;1954.1
25/07/1996;1974.67
26/07/1996;1962.86
29/07/1996;1961.1
30/07/1996;1968.49
31/07/1996;1995.89
01/08/1996;2009.9
02/08/1996;2023.41
05/08/1996;2013.19
06/08/1996;1999.34
07/08/1996;1996.74
08/08/1996;1997.42
09/08/1996;1989.54
12/08/1996;1978.17
13/08/1996;1980.57
14/08/1996;1979.52
15/08/1996;1979.52
16/08/1996;1979.52
19/08/1996;1986.21
20/08/1996;2019.26
21/08/1996;2000.64
22/08/1996;2017.76
23/08/1996;2020.82
26/08/1996;2020.42
27/08/1996;2017.99
28/08/1996;2002.9
29/08/1996;1977.56
30/08/1996;1970.61
02/09/1996;1976.98
03/09/1996;1971.43
04/09/1996;1984.77
05/09/1996;1996.23
06/09/1996;2004.75
09/09/1996;2020.3
10/09/1996;2042.12
11/09/1996;2038.06
12/09/1996;2065.37
13/09/1996;2080.37
16/09/1996;2086.19
17/09/1996;2080.86
18/09/1996;2072.73
19/09/1996;2082.33
20/09/1996;2079.46
23/09/1996;2067.09
24/09/1996;2081.5
25/09/1996;2103.41
26/09/1996;2104.14
27/09/1996;2107.05
30/09/1996;2132.81
01/10/1996;2123.21
02/10/1996;2141.84
03/10/1996;2136.09
04/10/1996;2152.69
07/10/1996;2151.55
08/10/1996;2161.54
09/10/1996;2146.71
10/10/1996;2135.63
11/10/1996;2147.12
14/10/1996;2143.62
15/10/1996;2168.28
16/10/1996;2158.52
17/10/1996;2165.33
18/10/1996;2185.23
21/10/1996;2180.22
22/10/1996;2175.61
23/10/1996;2148.86
24/10/1996;2151.62
25/10/1996;2162.43
28/10/1996;2150.39
29/10/1996;2125.74
30/10/1996;2124.76
31/10/1996;2140.51
01/11/1996;2140.51
04/11/1996;2142.15
05/11/1996;2187.32
06/11/1996;2213.37
07/11/1996;2211.81
08/11/1996;2205.2
11/11/1996;2205.2
12/11/1996;2229.13
13/11/1996;2217.19
14/11/1996;2218.18
15/11/1996;2240.33
18/11/1996;2228.81
19/11/1996;2240.05
20/11/1996;2233.39
21/11/1996;2233.57
22/11/1996;2255.47
25/11/1996;2277.14
26/11/1996;2275.08
27/11/1996;2270.77
28/11/1996;2290.31
29/11/1996;2315.66
02/12/1996;2318.63
03/12/1996;2349.11
04/12/1996;2308.65
05/12/1996;2292.5
06/12/1996;2240.72
09/12/1996;2255.84
10/12/1996;2251.4
11/12/1996;2213.28
12/12/1996;2212.11
13/12/1996;2203.41
16/12/1996;2222.57
17/12/1996;2193.7
18/12/1996;2218.89
19/12/1996;2248.7
20/12/1996;2278.53
23/12/1996;2287.44
24/12/1996;2289.55
25/12/1996;2289.55
26/12/1996;2303.75
27/12/1996;2306.95
30/12/1996;2318.63
31/12/1996;2315.73
01/01/1997;2315.73
02/01/1997;2256.97
03/01/1997;2282.76
06/01/1997;2306.67
07/01/1997;2301.69
08/01/1997;2331.62
09/01/1997;2349.08
10/01/1997;2327.5
13/01/1997;2361.27
14/01/1997;2402.14
15/01/1997;2387.98
16/01/1997;2407.77
17/01/1997;2425.1
20/01/1997;2406.1
21/01/1997;2409.88
22/01/1997;2442.46
23/01/1997;2461.25
24/01/1997;2430.34
27/01/1997;2435.17
28/01/1997;2482.76
29/01/1997;2465.01
30/01/1997;2503.06
31/01/1997;2516.56
03/02/1997;2508.55
04/02/1997;2503.07
05/02/1997;2541.25
06/02/1997;2558.43
07/02/1997;2597.52
10/02/1997;2595.37
11/02/1997;2582.09
12/02/1997;2599.33
13/02/1997;2628.41
14/02/1997;2627.42
17/02/1997;2634.48
18/02/1997;2617.52
19/02/1997;2594.76
20/02/1997;2575.24
21/02/1997;2562.84
24/02/1997;2567.85
25/02/1997;2607.72
26/02/1997;2602.17
27/02/1997;2629.4
28/02/1997;2607.55
03/03/1997;2600.26
04/03/1997;2651.69
05/03/1997;2666.19
06/03/1997;2698.92
07/03/1997;2708.28
10/03/1997;2709.21
11/03/1997;2686.15
12/03/1997;2641.7
13/03/1997;2632.1
14/03/1997;2645.62
17/03/1997;2588.38
18/03/1997;2573.95
19/03/1997;2596.77
20/03/1997;2553.72
21/03/1997;2587.13
24/03/1997;2579.28
25/03/1997;2624.25
26/03/1997;2648.73
27/03/1997;2656.68
28/03/1997;2656.68
31/03/1997;2656.68
01/04/1997;2581.82
02/04/1997;2530.28
03/04/1997;2514.52
04/04/1997;2517.97
07/04/1997;2572.31
08/04/1997;2579
09/04/1997;2617.55
10/04/1997;2607.97
11/04/1997;2574.56
14/04/1997;2566.13
15/04/1997;2620.63
16/04/1997;2620.97
17/04/1997;2615.18
18/04/1997;2547.56
21/04/1997;2522.67
22/04/1997;2514.67
23/04/1997;2533.64
24/04/1997;2539.83
25/04/1997;2536.26
28/04/1997;2550.25
29/04/1997;2602.86
30/04/1997;2639.46
01/05/1997;2639.46
02/05/1997;2655.31
05/05/1997;2672.84
06/05/1997;2651.93
07/05/1997;2643.31
08/05/1997;2643.31
09/05/1997;2633.91
12/05/1997;2693.09
13/05/1997;2719.58
14/05/1997;2774.63
15/05/1997;2776.01
16/05/1997;2784.28
19/05/1997;2784.28
20/05/1997;2751.11
21/05/1997;2786.35
22/05/1997;2741.65
23/05/1997;2762.9
26/05/1997;2654.74
27/05/1997;2680.34
28/05/1997;2583.17
29/05/1997;2579.24
30/05/1997;2583.94
02/06/1997;2601.45
03/06/1997;2624.49
04/06/1997;2635.37
05/06/1997;2690.85
06/06/1997;2719.25
09/06/1997;2686.2
10/06/1997;2664.18
11/06/1997;2696.19
12/06/1997;2760.27
13/06/1997;2808.52
16/06/1997;2795.87
17/06/1997;2762.6
18/06/1997;2751.74
19/06/1997;2739.69
20/06/1997;2757.1
23/06/1997;2762.2
24/06/1997;2784.76
25/06/1997;2867.44
26/06/1997;2893.64
27/06/1997;2891.04
30/06/1997;2858.26
01/07/1997;2944.04
02/07/1997;2909.45
03/07/1997;2936.98
04/07/1997;2934.48
07/07/1997;2947.66
08/07/1997;2929.81
09/07/1997;2950.56
10/07/1997;2929.09
11/07/1997;2941.59
14/07/1997;2941.59
15/07/1997;2950.7
16/07/1997;2988.01
17/07/1997;2958.59
18/07/1997;2876.69
21/07/1997;2874.12
22/07/1997;2921.13
23/07/1997;3003.53
24/07/1997;2973.53
25/07/1997;3025.94
28/07/1997;3022.2
29/07/1997;3023.63
30/07/1997;3069.3
31/07/1997;3075.67
01/08/1997;3049.44
04/08/1997;2992.41
05/08/1997;2984.1
06/08/1997;3037.09
07/08/1997;3056.34
08/08/1997;2996.27
11/08/1997;2983.44
12/08/1997;2998.57
13/08/1997;2924.04
14/08/1997;2921.84
15/08/1997;2921.84
18/08/1997;2870.13
19/08/1997;2936.16
20/08/1997;2979.27
21/08/1997;2957.23
22/08/1997;2904.23
25/08/1997;2898.57
26/08/1997;2869.26
27/08/1997;2871.7
28/08/1997;2828.41
29/08/1997;2770.49
01/09/1997;2805.84
02/09/1997;2921.15
03/09/1997;2917.92
04/09/1997;2926.99
05/09/1997;2924.51
08/09/1997;2940.89
09/09/1997;2919.72
10/09/1997;2874.57
11/09/1997;2843.6
12/09/1997;2834.07
15/09/1997;2898.62
16/09/1997;2940.55
17/09/1997;2944
18/09/1997;2978.37
19/09/1997;2977.18
22/09/1997;3017.45
23/09/1997;2997.23
24/09/1997;3023.77
25/09/1997;3005.38
26/09/1997;2985.63
29/09/1997;2988.96
30/09/1997;3008.26
01/10/1997;3054.93
02/10/1997;3052.07
03/10/1997;3094.01
06/10/1997;3077.98
07/10/1997;3064.42
08/10/1997;3024.08
09/10/1997;2960.65
10/10/1997;2955.11
13/10/1997;3000.98
14/10/1997;3005.54
15/10/1997;2992.16
16/10/1997;2992.87
17/10/1997;2958.02
20/10/1997;2946.71
21/10/1997;2989.89
22/10/1997;2958.06
23/10/1997;2856.87
24/10/1997;2849.03
27/10/1997;2769.64
28/10/1997;2651.33
29/10/1997;2818
30/10/1997;2739.47
31/10/1997;2739.3
03/11/1997;2787.96
04/11/1997;2774.9
05/11/1997;2822.42
06/11/1997;2781.82
07/11/1997;2699.71
10/11/1997;2699.71
11/11/1997;2699.71
12/11/1997;2696.6
13/11/1997;2700.66
14/11/1997;2696.04
17/11/1997;2772.99
18/11/1997;2782.61
19/11/1997;2790.56
20/11/1997;2821.19
21/11/1997;2861.7
24/11/1997;2802.48
25/11/1997;2786.26
26/11/1997;2811.65
27/11/1997;2829.01
28/11/1997;2859.19
01/12/1997;2918.48
02/12/1997;2913.09
03/12/1997;2902.35
04/12/1997;2914.45
05/12/1997;2910.09
08/12/1997;2932.47
09/12/1997;2959.4
10/12/1997;2932.18
11/12/1997;2828.45
12/12/1997;2830.26
15/12/1997;2838.27
16/12/1997;2912.18
17/12/1997;2893.25
18/12/1997;2894.5
19/12/1997;2822.9
22/12/1997;2869.73
23/12/1997;2858.13
24/12/1997;2874.08
25/12/1997;2874.08
26/12/1997;2871.27
29/12/1997;2939.46
30/12/1997;2975.47
31/12/1997;2998.91
01/01/1998;2998.91
02/01/1998;3040.14
05/01/1998;3072.84
06/01/1998;3037.73
07/01/1998;3006.73
08/01/1998;2954.94
09/01/1998;2919.81
12/01/1998;2862.54
13/01/1998;2902.93
14/01/1998;2919.8
15/01/1998;2932.75
16/01/1998;2976.09
19/01/1998;2986.95
20/01/1998;3008.34
21/01/1998;2998.11
22/01/1998;2988.59
23/01/1998;2966.15
26/01/1998;3000.47
27/01/1998;3052.02
28/01/1998;3088.26
29/01/1998;3133.82
30/01/1998;3172.14
02/02/1998;3187.5
03/02/1998;3188.43
04/02/1998;3166.26
05/02/1998;3189.6
06/02/1998;3216.66
09/02/1998;3220.94
10/02/1998;3235.76
11/02/1998;3240
12/02/1998;3178.7
13/02/1998;3187.73
16/02/1998;3225.12
17/02/1998;3280.45
18/02/1998;3281.71
19/02/1998;3250.63
20/02/1998;3262.5
23/02/1998;3273.48
24/02/1998;3262.63
25/02/1998;3348.2
26/02/1998;3397.03
27/02/1998;3421.92
02/03/1998;3446.7
03/03/1998;3414.87
04/03/1998;3381.32
05/03/1998;3395.8
06/03/1998;3483.22
09/03/1998;3525.85
10/03/1998;3521.51
11/03/1998;3539.43
12/03/1998;3526.57
13/03/1998;3540.23
16/03/1998;3598.26
17/03/1998;3661.63
18/03/1998;3652.52
19/03/1998;3688.68
20/03/1998;3688.91
23/03/1998;3680.13
24/03/1998;3738.54
25/03/1998;3818.71
26/03/1998;3783.78
27/03/1998;3810.23
30/03/1998;3800.23
31/03/1998;3875.81
01/04/1998;3883.31
02/04/1998;3935.88
03/04/1998;3932.02
06/04/1998;3986.75
07/04/1998;3903.27
08/04/1998;3873.87
09/04/1998;3894.48
10/04/1998;3894.48
13/04/1998;3894.48
14/04/1998;3867.66
15/04/1998;3884.61
16/04/1998;3845.94
17/04/1998;3861.58
20/04/1998;3885.69
21/04/1998;3860.4
22/04/1998;3835.07
23/04/1998;3822.13
24/04/1998;3783.34
27/04/1998;3685.83
28/04/1998;3777.23
29/04/1998;3733.93
30/04/1998;3880.92
01/05/1998;3880.92
04/05/1998;3974.25
05/05/1998;3944.91
06/05/1998;3947.45
07/05/1998;3906.36
08/05/1998;3906.36
11/05/1998;4017.24
12/05/1998;3987.33
13/05/1998;4019.76
14/05/1998;4011.98
15/05/1998;3990.23
18/05/1998;3945.31
19/05/1998;3980.84
20/05/1998;4047.92
21/05/1998;4047.92
22/05/1998;4049.78
25/05/1998;4108.71
26/05/1998;4115.88
27/05/1998;4017.37
28/05/1998;4014.92
29/05/1998;4041.16
01/06/1998;4041.16
02/06/1998;4086.98
03/06/1998;4149.37
04/06/1998;4119.03
05/06/1998;4185.05
08/06/1998;4204.58
09/06/1998;4201.86
10/06/1998;4208.6
11/06/1998;4141.61
12/06/1998;4050.76
15/06/1998;4005.33
16/06/1998;4013.28
17/06/1998;4092.92
18/06/1998;4052.27
19/06/1998;4027.32
22/06/1998;4018.64
23/06/1998;4065.04
24/06/1998;4126.33
25/06/1998;4203.81
26/06/1998;4215.7
29/06/1998;4248.24
30/06/1998;4203.45
01/07/1998;4260.68
02/07/1998;4252.09
03/07/1998;4304.38
06/07/1998;4311.1
07/07/1998;4333.09
08/07/1998;4339.91
09/07/1998;4319.18
10/07/1998;4256.35
13/07/1998;4256.35
14/07/1998;4256.35
15/07/1998;4344.3
16/07/1998;4358.13
17/07/1998;4388.48
20/07/1998;4368.91
21/07/1998;4322.08
22/07/1998;4220.12
23/07/1998;4235.89
24/07/1998;4205.41
27/07/1998;4139.53
28/07/1998;4122.35
29/07/1998;4139.19
30/07/1998;4197.64
31/07/1998;4177.31
03/08/1998;4095.03
04/08/1998;4047.88
05/08/1998;3976.4
06/08/1998;3968.59
07/08/1998;4041.88
10/08/1998;3939.45
11/08/1998;3845.98
12/08/1998;3945.7
13/08/1998;3951.69
14/08/1998;3994.91
17/08/1998;3983.81
18/08/1998;4123.25
19/08/1998;4125.72
20/08/1998;4087.49
21/08/1998;3943.68
24/08/1998;3937.43
25/08/1998;4029.32
26/08/1998;3913.17
27/08/1998;3745.64
28/08/1998;3708.97
31/08/1998;3651.85
01/09/1998;3646.29
02/09/1998;3729.67
03/09/1998;3646.46
04/09/1998;3690.75
07/09/1998;3695.35
08/09/1998;3803.74
09/09/1998;3762.13
10/09/1998;3589.35
11/09/1998;3578.34
14/09/1998;3714.81
15/09/1998;3698
16/09/1998;3729.32
17/09/1998;3525.26
18/09/1998;3465.22
21/09/1998;3342.65
22/09/1998;3347.98
23/09/1998;3423.78
24/09/1998;3381.13
25/09/1998;3310.59
28/09/1998;3337.64
29/09/1998;3337.05
30/09/1998;3197.95
01/10/1998;3038.01
02/10/1998;3039.14
05/10/1998;2979.89
06/10/1998;3136.48
07/10/1998;3097.69
08/10/1998;2959.97
09/10/1998;3092.9
12/10/1998;3263.32
13/10/1998;3278.85
14/10/1998;3361.04
15/10/1998;3362.26
16/10/1998;3390.1
19/10/1998;3395.35
20/10/1998;3492.52
21/10/1998;3440.78
22/10/1998;3420.92
23/10/1998;3393.76
26/10/1998;3449.48
27/10/1998;3550.75
28/10/1998;3493.6
29/10/1998;3483.43
30/10/1998;3522.93
02/11/1998;3569.6
03/11/1998;3583.64
04/11/1998;3684.16
05/11/1998;3596.18
06/11/1998;3588.63
09/11/1998;3585.32
10/11/1998;3544.74
11/11/1998;3544.74
12/11/1998;3560.23
13/11/1998;3562.23
16/11/1998;3621.85
17/11/1998;3601.57
18/11/1998;3612.5
19/11/1998;3706.76
20/11/1998;3802.7
23/11/1998;3845.81
24/11/1998;3839.38
25/11/1998;3849.84
26/11/1998;3915.53
27/11/1998;3950.94
30/11/1998;3843.38
01/12/1998;3688.34
02/12/1998;3649.91
03/12/1998;3715.67
04/12/1998;3738.59
07/12/1998;3771.22
08/12/1998;3765.41
09/12/1998;3772.61
10/12/1998;3746.97
11/12/1998;3695.7
14/12/1998;3663.21
15/12/1998;3673.76
16/12/1998;3707.47
17/12/1998;3751.17
18/12/1998;3691.89
21/12/1998;3803.41
22/12/1998;3820.47
23/12/1998;3872.42
24/12/1998;3872.42
25/12/1998;3872.42
28/12/1998;3873.1
29/12/1998;3891.1
30/12/1998;3942.66
31/12/1998;3942.66
01/01/1999;3942.66
04/01/1999;4147.5
05/01/1999;4200.78
06/01/1999;4294.82
07/01/1999;4230.67
08/01/1999;4245.42
11/01/1999;4201.9
12/01/1999;4100.7
13/01/1999;3958.72
14/01/1999;3997.06
15/01/1999;4054.81
18/01/1999;4151.68
19/01/1999;4115.99
20/01/1999;4190.01
21/01/1999;4154.03
22/01/1999;4019.33
25/01/1999;4050.8
26/01/1999;4071.28
27/01/1999;4098.1
28/01/1999;4199.67
29/01/1999;4251.8
01/02/1999;4303.92
02/02/1999;4243.57
03/02/1999;4188.84
04/02/1999;4167.42
05/02/1999;4147.3
08/02/1999;4154.02
09/02/1999;4038.49
10/02/1999;4001.93
11/02/1999;4072.34
12/02/1999;4060.36
15/02/1999;4065.19
16/02/1999;4052.32
17/02/1999;3985.49
18/02/1999;4039.41
19/02/1999;4130.48
22/02/1999;4165.86
23/02/1999;4207.95
24/02/1999;4213.7
25/02/1999;4152.56
26/02/1999;4092.94
01/03/1999;4032.05
02/03/1999;4048.63
03/03/1999;4004.16
04/03/1999;4087.99
05/03/1999;4189.56
08/03/1999;4175.97
09/03/1999;4159.8
10/03/1999;4162.31
11/03/1999;4184.38
12/03/1999;4175.03
15/03/1999;4185.12
16/03/1999;4186.35
17/03/1999;4170.01
18/03/1999;4152.37
19/03/1999;4219.65
22/03/1999;4197.06
23/03/1999;4079.47
24/03/1999;4058.16
25/03/1999;4137.01
26/03/1999;4115.71
29/03/1999;4153.65
30/03/1999;4141.98
31/03/1999;4197.88
01/04/1999;4229.85
02/04/1999;4229.85
05/04/1999;4229.85
06/04/1999;4304.48
07/04/1999;4318.04
08/04/1999;4330.7
09/04/1999;4363.14
12/04/1999;4355
13/04/1999;4367.41
14/04/1999;4349.26
15/04/1999;4310.64
16/04/1999;4300.91
19/04/1999;4379.34
20/04/1999;4253.27
21/04/1999;4291.6
22/04/1999;4291.85
23/04/1999;4262.43
26/04/1999;4284.4
27/04/1999;4390.92
28/04/1999;4374.7
29/04/1999;4371.53
30/04/1999;4405.35
03/05/1999;4442.84
04/05/1999;4438.55
05/05/1999;4368.17
06/05/1999;4333.24
07/05/1999;4289.56
10/05/1999;4347.15
11/05/1999;4349.98
12/05/1999;4354.79
13/05/1999;4415.88
14/05/1999;4323.83
17/05/1999;4248.94
18/05/1999;4312.74
19/05/1999;4375.91
20/05/1999;4421.91
21/05/1999;4398.13
24/05/1999;4398.13
25/05/1999;4373.78
26/05/1999;4376.68
27/05/1999;4326.44
28/05/1999;4315.04
31/05/1999;4351.29
01/06/1999;4313.69
02/06/1999;4315.34
03/06/1999;4354.52
04/06/1999;4344.25
07/06/1999;4404.24
08/06/1999;4407.58
09/06/1999;4422.39
10/06/1999;4380.99
11/06/1999;4385.83
14/06/1999;4372.39
15/06/1999;4418.18
16/06/1999;4481.75
17/06/1999;4508.77
18/06/1999;4539.56
21/06/1999;4545.09
22/06/1999;4538.04
23/06/1999;4481.66
24/06/1999;4434.21
25/06/1999;4416.89
28/06/1999;4465.23
29/06/1999;4503.83
30/06/1999;4536.61
01/07/1999;4609.26
02/07/1999;4620.67
05/07/1999;4697.84
06/07/1999;4692.51
07/07/1999;4662.2
08/07/1999;4631.13
09/07/1999;4647.83
12/07/1999;4662.28
13/07/1999;4594.65
14/07/1999;4594.65
15/07/1999;4665.67
16/07/1999;4656.79
19/07/1999;4618.75
20/07/1999;4548.31
21/07/1999;4501.27
22/07/1999;4489.57
23/07/1999;4440.45
26/07/1999;4401.58
27/07/1999;4426.12
28/07/1999;4428.71
29/07/1999;4306.4
30/07/1999;4382.06
02/08/1999;4377.87
03/08/1999;4354.75
04/08/1999;4326.2
05/08/1999;4240.7
06/08/1999;4223.64
09/08/1999;4292.9
10/08/1999;4245.35
11/08/1999;4268.95
12/08/1999;4365.66
13/08/1999;4434.28
16/08/1999;4458.75
17/08/1999;4479.75
18/08/1999;4479.26
19/08/1999;4408.9
20/08/1999;4472
23/08/1999;4487.35
24/08/1999;4540.4
25/08/1999;4629.23
26/08/1999;4629.37
27/08/1999;4642.71
30/08/1999;4657.44
31/08/1999;4589.22
01/09/1999;4633.38
02/09/1999;4550.6
03/09/1999;4672.37
06/09/1999;4668.04
07/09/1999;4679.93
08/09/1999;4680.61
09/09/1999;4717.42
10/09/1999;4745.48
13/09/1999;4716.78
14/09/1999;4697.39
15/09/1999;4662.02
16/09/1999;4640.55
17/09/1999;4644.32
20/09/1999;4680.49
21/09/1999;4612.93
22/09/1999;4568.12
23/09/1999;4601.24
24/09/1999;4540.87
27/09/1999;4596.6
28/09/1999;4543.92
29/09/1999;4535.08
30/09/1999;4591.42
01/10/1999;4550.57
04/10/1999;4603.24
05/10/1999;4661.13
06/10/1999;4691.72
07/10/1999;4742.26
08/10/1999;4721.93
11/10/1999;4722.35
12/10/1999;4658.54
13/10/1999;4602.85
14/10/1999;4583.63
15/10/1999;4524.42
18/10/1999;4495.3
19/10/1999;4591.2
20/10/1999;4577.83
21/10/1999;4602.39
22/10/1999;4677.8
25/10/1999;4669.28
26/10/1999;4706.59
27/10/1999;4695.05
28/10/1999;4748.62
29/10/1999;4888.62
01/11/1999;4888.62
02/11/1999;4898.52
03/11/1999;4917.84
04/11/1999;4943.74
05/11/1999;4975.9
08/11/1999;4994.77
09/11/1999;4997.56
10/11/1999;5051.83
11/11/1999;5132.08
12/11/1999;5141.51
15/11/1999;5178.13
16/11/1999;5191.01
17/11/1999;5178.23
18/11/1999;5246.33
19/11/1999;5263.23
22/11/1999;5147.96
23/11/1999;5152.87
24/11/1999;5189.38
25/11/1999;5352.6
26/11/1999;5396.99
29/11/1999;5373.91
30/11/1999;5341.62
01/12/1999;5381.41
02/12/1999;5354.19
03/12/1999;5468.05
06/12/1999;5509.97
07/12/1999;5534.51
08/12/1999;5487.12
09/12/1999;5548.62
10/12/1999;5481.1
13/12/1999;5535.76
14/12/1999;5564.47
15/12/1999;5530.13
16/12/1999;5540.16
17/12/1999;5502.4
20/12/1999;5521.11
21/12/1999;5529.24
22/12/1999;5621.29
23/12/1999;5731.35
24/12/1999;5852.5
27/12/1999;5834.47
28/12/1999;5827.08
29/12/1999;5837.75
30/12/1999;5958.32
31/12/1999;5958.32
03/01/2000;5917.37
04/01/2000;5672.02
05/01/2000;5479.7
06/01/2000;5450.11
07/01/2000;5539.61
10/01/2000;5646.12
11/01/2000;5613.9
12/01/2000;5582.5
13/01/2000;5633.24
14/01/2000;5787.44
17/01/2000;5842.78
18/01/2000;5672.95
19/01/2000;5649.46
20/01/2000;5709.74
21/01/2000;5681.32
24/01/2000;5690.86
25/01/2000;5597.5
26/01/2000;5646.32
27/01/2000;5688.35
28/01/2000;5731.05
31/01/2000;5659.81
01/02/2000;5773.42
02/02/2000;5946.86
03/02/2000;6149.67
04/02/2000;6275.72
07/02/2000;6203.58
08/02/2000;6297.66
09/02/2000;6271.6
10/02/2000;6207.52
11/02/2000;6287.01
14/02/2000;6268.32
15/02/2000;6092.63
16/02/2000;6046.27
17/02/2000;6154.96
18/02/2000;6062.72
21/02/2000;5967.28
22/02/2000;5963.31
23/02/2000;6031.25
24/02/2000;6078.78
25/02/2000;6188.64
28/02/2000;6102.73
29/02/2000;6190.96
01/03/2000;6256.32
02/03/2000;6477.55
03/03/2000;6514.11
06/03/2000;6545.98
07/03/2000;6441.85
08/03/2000;6344.97
09/03/2000;6423.43
10/03/2000;6510.28
13/03/2000;6336.93
14/03/2000;6350.35
15/03/2000;6188.94
16/03/2000;6258.53
17/03/2000;6304.28
20/03/2000;6352.51
21/03/2000;6320.87
22/03/2000;6279.29
23/03/2000;6268.31
24/03/2000;6364.26
27/03/2000;6450.85
28/03/2000;6524.3
29/03/2000;6505.48
30/03/2000;6313.82
31/03/2000;6286.05
03/04/2000;6130.27
04/04/2000;6221.94
05/04/2000;6036.94
06/04/2000;6224.02
07/04/2000;6308.04
10/04/2000;6364.9
11/04/2000;6261.42
12/04/2000;6238.7
13/04/2000;6264.34
14/04/2000;6065.71
17/04/2000;6060.54
18/04/2000;6147.44
19/04/2000;6166.46
20/04/2000;6234.51
21/04/2000;6234.51
24/04/2000;6234.51
25/04/2000;6320.29
26/04/2000;6390.87
27/04/2000;6247.86
28/04/2000;6419.72
01/05/2000;6419.72
02/05/2000;6562.41
03/05/2000;6435.65
04/05/2000;6491.74
05/05/2000;6545.76
08/05/2000;6514.42
09/05/2000;6369.61
10/05/2000;6263.34
11/05/2000;6380.13
12/05/2000;6449.27
15/05/2000;6392.27
16/05/2000;6557.39
17/05/2000;6453.05
18/05/2000;6451.97
19/05/2000;6196.05
22/05/2000;6094.17
23/05/2000;6148.56
24/05/2000;6027.1
25/05/2000;6129.66
26/05/2000;6129.15
29/05/2000;6205.13
30/05/2000;6325.49
31/05/2000;6426.26
01/06/2000;6599.71
02/06/2000;6673.52
05/06/2000;6656.26
06/06/2000;6589.77
07/06/2000;6498.5
08/06/2000;6523.66
09/06/2000;6549.05
12/06/2000;6549.05
13/06/2000;6532.84
14/06/2000;6608.1
15/06/2000;6512.98
16/06/2000;6456.26
19/06/2000;6505.16
20/06/2000;6554.92
21/06/2000;6490.76
22/06/2000;6474.88
23/06/2000;6545.35
26/06/2000;6586.26
27/06/2000;6568.09
28/06/2000;6607.96
29/06/2000;6400.82
30/06/2000;6446.54
03/07/2000;6508.47
04/07/2000;6494.77
05/07/2000;6462.7
06/07/2000;6453.97
07/07/2000;6565.97
10/07/2000;6487.42
11/07/2000;6490.35
12/07/2000;6536.51
13/07/2000;6570.36
14/07/2000;6570.36
17/07/2000;6619.25
18/07/2000;6514.54
19/07/2000;6495.11
20/07/2000;6563.77
21/07/2000;6464.12
24/07/2000;6502.57
25/07/2000;6463.91
26/07/2000;6493
27/07/2000;6511.53
28/07/2000;6415.72
31/07/2000;6542.49
01/08/2000;6532.29
02/08/2000;6529.91
03/08/2000;6354.93
04/08/2000;6461.35
07/08/2000;6519.04
08/08/2000;6532.44
09/08/2000;6570.18
10/08/2000;6562.54
11/08/2000;6553
14/08/2000;6609.36
15/08/2000;6636.61
16/08/2000;6684.08
17/08/2000;6635.34
18/08/2000;6594.35
21/08/2000;6571.63
22/08/2000;6513.71
23/08/2000;6501.7
24/08/2000;6461.93
25/08/2000;6595.11
28/08/2000;6615.02
29/08/2000;6633.99
30/08/2000;6634.62
31/08/2000;6625.42
01/09/2000;6813.66
04/09/2000;6922.33
05/09/2000;6856.76
06/09/2000;6796.79
07/09/2000;6834.46
08/09/2000;6703.36
11/09/2000;6675.01
12/09/2000;6697.8
13/09/2000;6568.89
14/09/2000;6637.91
15/09/2000;6614.65
18/09/2000;6522.38
19/09/2000;6529.95
20/09/2000;6405.43
21/09/2000;6254.77
22/09/2000;6258.58
25/09/2000;6336.28
26/09/2000;6294.06
27/09/2000;6319.79
28/09/2000;6311.03
29/09/2000;6266.63
02/10/2000;6349.24
03/10/2000;6400.43
04/10/2000;6296.13
05/10/2000;6335.12
06/10/2000;6258.41
09/10/2000;6110.06
10/10/2000;6143.3
11/10/2000;5956.12
12/10/2000;5990.7
13/10/2000;6064.21
16/10/2000;6088.04
17/10/2000;6067.15
18/10/2000;5937.35
19/10/2000;6066.48
20/10/2000;6149.44
23/10/2000;6182.34
24/10/2000;6323.74
25/10/2000;6277.9
26/10/2000;6208.42
27/10/2000;6268.93
30/10/2000;6296.84
31/10/2000;6397.66
01/11/2000;6409.05
02/11/2000;6400.31
03/11/2000;6398.92
06/11/2000;6352.24
07/11/2000;6386.07
08/11/2000;6336.03
09/11/2000;6271.15
10/11/2000;6147.49
13/11/2000;6037.73
14/11/2000;6225.98
15/11/2000;6301.78
16/11/2000;6283.06
17/11/2000;6161.92
20/11/2000;6021.79
21/11/2000;6081.02
22/11/2000;5944.7
23/11/2000;6053.04
24/11/2000;6145.65
27/11/2000;6171.33
28/11/2000;6069.22
29/11/2000;6060.65
